2//995	0.20100502512562815%	155,160,361,329
357//994	35.91549295774648%	320,155,165
214//994	21.52917505030181%	155,289,381,329
213//993	21.45015105740181%	88,155,381
570//993	57.40181268882175%	320,361,381,380
570//993	57.40181268882175%	320,267,381,329
213//992	21.471774193548388%	155,371,381,329
357//992	35.98790322580645%	320,361,329,113
357//991	36.02421796165489%	331,320,361
214//991	21.594349142280524%	91,361,381
214//991	21.594349142280524%	155,361,267,381
569//991	57.416750756811304%	320,361,381,117
357//991	36.02421796165489%	320,361,329,392
2//990	0.20202020202020202%	299,361,329
3//989	0.3033367037411527%	119,155
214//989	21.638018200202225%	155,283,381,329
570//989	57.633973710819006%	320,282,381,329
3//988	0.30364372469635625%	231,155
570//988	57.69230769230769%	71,320,381
3//988	0.30364372469635625%	242,361,329
357//988	36.1336032388664%	320,361,329,369
357//987	36.170212765957444%	320,155,225
214//987	21.681864235055723%	155,361,282,381
213//986	21.602434077079106%	310,381,329
569//986	57.7079107505071%	320,361,381,351
1//985	0.10152284263959391%	88,155,329
569//985	57.766497461928935%	320,361,381,365
569//985	57.766497461928935%	320,361,381,110
358//985	36.34517766497462%	320,361,329,380
213//984	21.646341463414632%	313,361,381
570//984	57.926829268292686%	320,336,381,329
569//984	57.82520325203252%	320,327,381,329
571//984	58.02845528455285%	320,341,381,329
4//983	0.4069175991861648%	216,361,329
2//983	0.2034587995930824%	91,361,329
357//983	36.31739572736521%	320,361,329,117
2//983	0.2034587995930824%	155,361,267,329
214//982	21.792260692464357%	44,361,381
213//982	21.69042769857434%	190,381,329
569//982	57.942973523421585%	243,320,381
213//982	21.69042769857434%	238,361,381,329
215//982	21.894093686354378%	155,361,341,381
357//981	36.391437308868504%	320,155,177
357//981	36.391437308868504%	320,155,186
3//980	0.30612244897959184%	215,155
358//980	36.53061224489796%	71,320,329
357//980	36.42857142857143%	346,320,361
361//979	36.874361593462716%	247,320,361
2//979	0.20429009193054137%	155,361,282,329
215//978	21.983640081799592%	244,381
2//978	0.20449897750511248%	71,155,361
357//978	36.50306748466258%	320,361,329,351
215//977	22.006141248720574%	207,155,381
569//977	58.239508700102355%	133,320,381
216//977	22.10849539406346%	357,361,381,329
357//977	36.54042988741044%	320,361,329,110
357//977	36.54042988741044%	320,361,329,365
357//976	36.57786885245902%	320,155,148
2//975	0.20512820512820512%	237,155
214//975	21.94871794871795%	155,160,381,329
357//974	36.652977412731005%	243,320,329
3//974	0.3080082135523614%	155,361,341,329
212//974	21.765913757700204%	155,361,381,329
2//973	0.20554984583761562%	232,155
358//972	36.83127572016461%	251,320
213//972	21.91358024691358%	318,361,381,329
569//972	58.53909465020576%	320,381,329,113
569//971	58.599382080329555%	331,320,381
357//971	36.76622039134912%	320,155,150
569//971	58.599382080329555%	320,381,329,392
213//971	21.936148300720905%	281,361,381,329
3//970	0.30927835051546393%	244,329
214//970	22.061855670103093%	299,381,329
213//970	21.95876288659794%	155,361,381,113
357//969	36.8421052631579%	320,155,224
3//969	0.30959752321981426%	207,155,329
357//969	36.8421052631579%	133,320,329
213//969	21.981424148606813%	155,361,381,392
215//968	22.210743801652892%	242,381,329
569//968	58.78099173553719%	320,381,329,369
1//967	0.10341261633919338%	29,155
357//967	36.918304033092035%	320,155,13
217//966	22.463768115942027%	17,381
213//966	22.049689440993788%	155,361,381,369
6//965	0.6217616580310881%	227,361
358//965	37.09844559585492%	320,155,257
358//965	37.09844559585492%	320,155,171
357//965	36.994818652849744%	320,155,287
357//965	36.994818652849744%	217,320,361
570//965	59.067357512953365%	320,381,329,380
4//964	0.4149377593360996%	126,155,361
215//964	22.30290456431535%	1,361,381,329
357//963	37.07165109034268%	331,320,329
214//963	22.22222222222222%	91,381,329
215//963	22.326064382139148%	263,155,381
214//963	22.22222222222222%	155,267,381,329
214//963	22.22222222222222%	155,361,381,380
569//963	59.086188992731046%	320,381,329,117
213//962	22.14137214137214%	50,361,381
1//962	0.10395010395010396%	155,361,329,113
1//961	0.1040582726326743%	331,155,361
213//961	22.164412070759624%	155,361,381,117
1//961	0.1040582726326743%	155,361,329,392
569//960	59.270833333333336%	346,320,381
213//960	22.1875%	165,361,381,329
214//959	22.314911366006257%	155,282,381,329
214//959	22.314911366006257%	312,361,381,329
358//958	37.36951983298539%	208,320
214//958	22.338204592901878%	71,155,381
214//958	22.338204592901878%	155,361,381,319
569//958	59.39457202505219%	320,381,329,351
1//958	0.10438413361169102%	155,361,329,369
357//957	37.30407523510972%	114,320,361
357//957	37.30407523510972%	179,320,361
215//957	22.466039707419018%	203,361,381
357//957	37.30407523510972%	194,320,361
569//957	59.456635318704286%	320,381,329,110
569//957	59.456635318704286%	320,381,329,365
366//956	38.28451882845188%	356,320,361
213//956	22.280334728033473%	155,361,381,351
217//955	22.722513089005236%	120,381
3//955	0.31413612565445026%	52,155
3//955	0.31413612565445026%	263,155,329
213//955	22.30366492146597%	155,361,381,365
2//955	0.2094240837696335%	155,361,329,380
213//955	22.30366492146597%	155,361,381,110
360//954	37.735849056603776%	103,320
1//954	0.10482180293501048%	50,361,329
215//954	22.536687631027252%	155,341,381,329
213//953	22.350472193074502%	225,361,381,329
1//953	0.1049317943336831%	155,361,329,117
213//952	22.373949579831933%	189,381
358//952	37.60504201680672%	222,320,361
357//952	37.5%	346,320,329
216//951	22.71293375394322%	167,381
361//951	37.960042060988435%	247,320,329
2//950	0.21052631578947367%	71,155,329
1//950	0.10526315789473684%	346,155,361
3//950	0.3157894736842105%	274,155,361
3//949	0.31612223393045313%	203,361,329
5//949	0.5268703898840885%	247,155,361
215//948	22.679324894514767%	158,361,381,329
1//948	0.10548523206751055%	155,361,329,351
213//947	22.49208025343189%	133,155,381
1//947	0.10559662090813093%	155,361,329,365
1//947	0.10559662090813093%	155,361,329,110
7//946	0.7399577167019028%	183,361
357//946	37.73784355179704%	156,320,361
569//946	60.14799154334038%	320,381,329,259
218//945	23.06878306878307%	227,381
569//945	60.21164021164021%	217,320,381
3//944	0.3177966101694915%	62,361
1//944	0.1059322033898305%	189,329
216//944	22.88135593220339%	126,155,381
213//944	22.5635593220339%	260,361,381
4//943	0.4241781548250265%	167,329
2//942	0.21231422505307856%	251,155
360//942	38.21656050955414%	185,320
213//942	22.611464968152866%	155,381,329,113
213//941	22.635494155154092%	331,155,381
358//941	38.04463336875664%	320,333,361
213//941	22.635494155154092%	155,381,329,392
2//939	0.21299254526091588%	234,361,329
1//939	0.10649627263045794%	133,155,329
213//938	22.707889125799575%	155,381,329,369
3//937	0.32017075773745995%	70,361
569//937	60.72572038420491%	114,320,381
569//937	60.72572038420491%	179,320,381
569//937	60.72572038420491%	194,320,381
357//937	38.10032017075774%	217,320,329
213//937	22.73212379935966%	265,361,381
578//936	61.75213675213675%	356,320,381
4//936	0.42735042735042733%	126,155,329
214//936	22.863247863247864%	230,361,381
214//935	22.887700534759357%	155,381,329,380
213//935	22.780748663101605%	224,361,381,329
214//934	22.91220556745182%	152,361,381
213//934	22.805139186295502%	50,381,329
5//933	0.5359056806002144%	229,361
1//933	0.10718113612004287%	331,155,329
213//933	22.829581993569132%	13,361,381,329
213//933	22.829581993569132%	155,381,329,117
357//932	38.30472103004292%	320,155,371
570//932	61.1587982832618%	222,320,381
214//931	22.986036519871107%	285,155,381
217//930	23.333333333333332%	143,381
213//930	22.903225806451612%	346,155,381
215//930	23.118279569892472%	274,155,381
357//929	38.428417653390746%	114,320,329
359//929	38.64370290635092%	320,298,361
215//929	23.143164693218516%	203,381,329
357//929	38.428417653390746%	179,320,329
1//929	0.10764262648008611%	265,361,329
357//929	38.428417653390746%	194,320,329
2//928	0.21551724137931033%	208,155
2//928	0.21551724137931033%	230,361,329
366//928	39.439655172413794%	356,320,329
213//928	22.95258620689655%	155,381,329,351
1//927	0.10787486515641856%	114,155,361
1//927	0.10787486515641856%	179,155,361
1//927	0.10787486515641856%	194,155,361
213//927	22.977346278317153%	155,381,329,365
213//927	22.977346278317153%	155,381,329,110
357//926	38.552915766738664%	310,320
569//926	61.447084233261336%	156,320,381
10//926	1.079913606911447%	356,155,361
2//926	0.2159827213822894%	152,361,329
213//926	23.002159827213823%	35,361,381
2//924	0.21645021645021645%	292,361
4//924	0.4329004329004329%	103,155
358//924	38.74458874458875%	222,320,329
3//923	0.3250270855904659%	218,155,361
357//922	38.72017353579176%	190,320
5//922	0.5422993492407809%	143,329
357//922	38.72017353579176%	320,238,361
2//922	0.21691973969631237%	222,155,361
214//922	23.210412147505423%	254,361,381
3//922	0.32537960954446854%	274,155,329
1//922	0.10845986984815618%	346,155,329
570//921	61.88925081433225%	320,333,381
5//921	0.5428881650380022%	247,155,329
213//919	23.177366702937977%	41,361,381,329
7//918	0.7625272331154684%	183,329
357//918	38.888888888888886%	156,320,329
1//918	0.10893246187363835%	35,361,329
215//917	23.446019629225734%	70,381
3//916	0.32751091703056767%	62,329
213//916	23.253275109170307%	181,361,381
1//916	0.1091703056768559%	156,155,361
213//916	23.253275109170307%	155,381,329,259
358//915	39.12568306010929%	320,155,160
356//914	38.949671772428886%	320,155,361
2//914	0.2188183807439825%	254,361,329
213//914	23.304157549234137%	269,361,381
217//913	23.767798466593646%	229,381
358//913	39.211391018619935%	320,333,329
357//912	39.14473684210526%	320,318,361
215//911	23.600439077936333%	249,381
357//911	39.18770581778266%	320,281,361
6//911	0.6586169045005489%	233,155,361
2//911	0.21953896816684962%	333,155,361
357//910	39.23076923076923%	320,155,205
213//909	23.432343234323433%	265,381,329
214//908	23.568281938325992%	230,381,329
214//908	23.568281938325992%	87,361,381
213//907	23.48401323042999%	114,155,381
358//907	39.470782800441015%	320,288,361
213//907	23.48401323042999%	194,155,381
213//907	23.48401323042999%	179,155,381
214//906	23.620309050772626%	152,381,329
222//906	24.503311258278146%	356,155,381
5//905	0.5524861878453039%	229,329
215//905	23.756906077348066%	23,361,381,329
214//904	23.672566371681416%	292,381
360//903	39.8671096345515%	216,320
358//903	39.64562569213732%	320,155,267
215//903	23.80952380952381%	218,155,381
214//902	23.725055432372507%	222,155,381
569//902	63.08203991130821%	320,238,381
217//901	24.084350721420645%	268,361,381
359//901	39.84461709211987%	320,298,329
357//900	39.666666666666664%	320,165,361
214//900	23.77777777777778%	289,361,381,329
1//899	0.11123470522803114%	114,155,329
1//899	0.11123470522803114%	179,155,329
1//899	0.11123470522803114%	194,155,329
358//899	39.82202447163515%	320,155,282
213//899	23.692992213570633%	88,361,381
10//898	1.1135857461024499%	356,155,329
213//898	23.719376391982184%	35,381,329
213//898	23.719376391982184%	371,361,381,329
357//896	39.84375%	313,320
1//896	0.11160714285714286%	310,155
2//896	0.22321428571428573%	292,329
213//896	23.772321428571427%	156,155,381
3//895	0.33519553072625696%	119,361
214//895	23.910614525139664%	283,361,381,329
3//894	0.33557046979865773%	231,361
358//894	40.044742729306485%	44,320
2//894	0.22371364653243847%	222,155,329
359//894	40.15659955257271%	320,155,341
214//894	23.937360178970916%	254,381,329
357//894	39.93288590604027%	320,238,329
568//894	63.53467561521253%	320,155,381
5//893	0.5599104143337066%	268,361,329
357//893	39.97760358342665%	320,225,361
1//892	0.11210762331838565%	190,155
569//892	63.789237668161434%	320,318,381
1//892	0.11210762331838565%	238,155,361
218//891	24.4668911335578%	233,155,381
569//891	63.86083052749719%	320,281,381
1//891	0.1122334455667789%	88,361,329
214//891	24.017957351290686%	333,155,381
357//890	40.1123595505618%	157,320
1//888	0.11261261261261261%	156,155,329
4//887	0.4509582863585118%	357,155,361
356//886	40.18058690744921%	320,155,329
357//884	40.38461538461539%	320,318,329
213//884	24.09502262443439%	248,361,381,329
6//883	0.6795016987542469%	233,155,329
357//883	40.43035107587769%	320,281,329
215//883	24.34881087202718%	207,361,381
2//883	0.22650056625141562%	333,155,329
1//882	0.11337868480725624%	155,318,361
357//882	40.476190476190474%	320,155,113
2//881	0.22701475595913734%	237,361
1//881	0.11350737797956867%	155,281,361
357//881	40.52213393870601%	320,155,392
214//881	24.290578887627696%	160,361,381,329
2//880	0.22727272727272727%	299,155
569//880	64.6590909090909%	320,165,381
2//879	0.22753128555176336%	232,361
3//878	0.3416856492027335%	242,155
357//878	40.66059225512529%	320,155,369
357//877	40.706955530216646%	320,150,361
2//877	0.22805017103762829%	155,288,361
215//875	24.571428571428573%	119,381
358//875	40.91428571428571%	320,155,380
357//875	40.8%	320,224,361
3//875	0.34285714285714286%	207,361,329
357//874	40.846681922196794%	50,320
215//874	24.59954233409611%	231,381
3//874	0.34324942791762014%	155,1,361
4//873	0.4581901489117984%	216,155
1//873	0.1145475372279496%	29,361
569//873	65.17754868270332%	320,225,381
217//873	24.856815578465064%	268,381,329
357//873	40.893470790378004%	320,155,117
357//873	40.893470790378004%	320,13,361
213//872	24.426605504587155%	238,155,381
357//872	40.940366972477065%	320,165,329
358//871	41.10218140068886%	320,257,361
358//871	41.10218140068886%	320,171,361
213//871	24.454649827784156%	88,381,329
357//871	40.98737083811711%	320,287,361
1//870	0.11494252873563218%	155,165,361
2//869	0.23014959723820483%	155,312,361
214//869	24.626006904487916%	361,267,381,329
357//868	41.12903225806452%	320,155,351
3//867	0.3460207612456747%	119,329
357//867	41.1764705882353%	320,155,365
357//867	41.1764705882353%	320,155,110
569//867	65.62860438292964%	320,186,381
569//867	65.62860438292964%	320,177,381
216//867	24.913494809688583%	357,155,381
1//866	0.11547344110854503%	313,155
357//865	41.27167630057804%	320,225,329
214//865	24.739884393063583%	361,282,381,329
2//864	0.23148148148148148%	44,155
214//864	24.76851851851852%	71,361,381
1//864	0.11574074074074074%	238,155,329
1//863	0.11587485515643106%	155,225,361
213//862	24.709976798143853%	155,318,381
569//862	66.0092807424594%	320,148,381
214//861	24.854819976771196%	237,381
3//861	0.34843205574912894%	52,361
213//861	24.738675958188153%	155,281,381
1//860	0.11627906976744186%	157,155
215//860	25.0%	361,341,381,329
214//860	24.88372093023256%	361,336,381,329
358//859	41.67636786961583%	234,320
214//859	24.912689173457508%	232,381
357//859	41.55995343422585%	320,177,329
4//859	0.46565774155995343%	357,155,329
357//859	41.55995343422585%	320,41,361
213//858	24.825174825174827%	243,361,381
3//858	0.34965034965034963%	155,158,361
569//857	66.39439906651108%	320,150,381
357//856	41.705607476635514%	260,320
2//856	0.2336448598130841%	71,361,329
357//856	41.705607476635514%	320,155,259
569//855	66.54970760233918%	320,224,381
215//855	25.146198830409357%	207,381,329
357//854	41.80327868852459%	320,148,329
1//854	0.117096018735363%	155,318,329
215//854	25.175644028103044%	155,1,381
213//853	24.970691676436108%	29,381
569//853	66.70574443141852%	320,13,381
1//853	0.11723329425556858%	155,281,329
2//851	0.23501762632197415%	232,329
569//851	66.86251468860165%	320,287,381
216//850	25.41176470588235%	126,361,381
213//850	25.058823529411764%	155,165,381
1//850	0.11764705882352941%	243,361,329
357//849	42.04946996466431%	265,320
214//849	25.206124852767964%	155,312,381
3//848	0.35377358490566035%	182,361
358//848	42.216981132075475%	230,320
213//848	25.117924528301888%	361,381,329,113
357//847	42.14876033057851%	320,224,329
213//847	25.14757969303424%	331,361,381
1//847	0.1180637544273908%	155,150,361
213//847	25.14757969303424%	361,381,329,392
358//846	42.31678486997636%	152,320
3//846	0.3546099290780142%	155,1,329
357//845	42.248520710059175%	320,13,329
359//845	42.485207100591715%	320,23,361
1//845	0.11834319526627218%	155,224,361
1//844	0.11848341232227488%	50,155
213//844	25.23696682464455%	361,381,329,369
1//843	0.11862396204033215%	155,13,361
213//843	25.26690391459075%	155,225,381
358//843	42.46737841043891%	320,257,329
358//843	42.46737841043891%	320,171,329
4//842	0.4750593824228028%	126,361,329
1//842	0.1187648456057007%	155,165,329
215//841	25.564803804994053%	52,381
2//841	0.23781212841854935%	155,312,329
2//841	0.23781212841854935%	155,171,361
2//841	0.23781212841854935%	155,257,361
215//841	25.564803804994053%	263,381,329
1//841	0.11890606420927467%	155,287,361
214//841	25.44589774078478%	361,381,329,380
3//839	0.3575685339690107%	203,155
1//839	0.11918951132300358%	331,361,329
569//839	67.81883194278903%	320,41,381
213//839	25.387365911799762%	361,381,329,117
357//838	42.60143198090692%	35,320
357//838	42.60143198090692%	320,371,361
215//838	25.656324582338904%	155,158,381
213//837	25.448028673835125%	155,177,381
213//837	25.448028673835125%	155,186,381
214//836	25.598086124401913%	71,381,329
213//836	25.47846889952153%	346,361,381
215//836	25.717703349282296%	274,361,381
1//835	0.11976047904191617%	155,225,329
2//834	0.23980815347721823%	208,361
358//834	42.92565947242206%	254,320
213//834	25.53956834532374%	361,381,329,351
3//833	0.36014405762304924%	52,329
213//833	25.570228091236494%	361,381,329,365
213//833	25.570228091236494%	361,381,329,110
213//832	25.60096153846154%	155,148,381
357//831	42.96028880866426%	320,41,329
3//830	0.3614457831325301%	155,158,329
213//830	25.662650602409638%	243,381,329
1//829	0.12062726176115803%	155,177,329
357//828	43.11594202898551%	181,320
214//828	25.845410628019323%	251,381
215//828	25.966183574879228%	182,381
1//828	0.12077294685990338%	346,361,329
3//828	0.36231884057971014%	274,361,329
213//827	25.755743651753324%	155,150,381
5//827	0.6045949214026602%	247,361,329
357//826	43.220338983050844%	269,320
571//825	69.21212121212122%	320,23,381
213//825	25.818181818181817%	155,224,381
213//825	25.818181818181817%	133,381,329
1//824	0.12135922330097088%	155,148,329
357//824	43.3252427184466%	320,248,361
213//823	25.880923450789794%	155,13,381
216//822	26.277372262773724%	126,381,329
213//821	25.94397076735688%	155,287,381
358//821	43.60535931790499%	320,160,361
213//821	25.94397076735688%	217,361,381
358//820	43.65853658536585%	87,320
3//820	0.36585365853658536%	182,329
1//819	0.1221001221001221%	265,155
213//819	26.007326007326007%	331,381,329
2//818	0.24449877750611246%	230,155
569//818	69.55990220048899%	320,371,381
1//817	0.12239902080783353%	155,224,329
359//817	43.94124847001224%	320,23,329
2//816	0.24509803921568626%	152,155
357//816	43.75%	320,361,205
1//815	0.12269938650306748%	155,13,329
213//813	26.199261992619927%	114,361,381
2//813	0.24600246002460024%	155,171,329
213//813	26.199261992619927%	179,361,381
213//813	26.199261992619927%	194,361,381
1//813	0.12300123001230012%	217,361,329
2//813	0.24600246002460024%	155,257,329
222//812	27.339901477832512%	356,361,381
357//811	44.019728729963006%	88,320
216//810	26.666666666666668%	103,381
2//810	0.24691358024691357%	155,289,361
357//810	44.074074074074076%	320,371,329
358//809	44.25216316440049%	320,361,267
215//809	26.57601977750309%	218,361,381
1//808	0.12376237623762376%	35,155
214//808	26.485148514851485%	222,361,381
1//808	0.12376237623762376%	155,371,361
213//808	26.361386138613863%	346,381,329
215//808	26.60891089108911%	274,381,329
2//806	0.24813895781637718%	208,329
1//805	0.12422360248447205%	114,361,329
1//805	0.12422360248447205%	179,361,329
2//805	0.2484472049689441%	155,283,361
1//805	0.12422360248447205%	194,361,329
358//805	44.47204968944099%	320,361,282
2//804	0.24875621890547264%	254,155
10//804	1.243781094527363%	356,361,329
569//804	70.77114427860697%	320,248,381
4//802	0.49875311720698257%	103,329
1//802	0.12468827930174564%	310,361
569//802	70.94763092269326%	320,209,381
213//802	26.55860349127182%	156,361,381
570//801	71.16104868913858%	320,160,381
568//800	71.0%	320,361,381
358//800	44.75%	320,361,336
359//800	44.875%	320,361,341
2//800	0.25%	222,361,329
214//797	26.85069008782936%	333,361,381
218//797	27.352572145545796%	233,361,381
1//796	0.12562814070351758%	269,155
569//796	71.48241206030151%	320,205,381
357//796	44.84924623115578%	320,248,329
357//794	44.96221662468514%	320,209,329
1//794	0.12594458438287154%	156,361,329
359//793	45.271122320302645%	252,320
358//793	45.14501891551072%	320,160,329
213//793	26.86002522068096%	217,381,329
356//792	44.94949494949495%	320,361,329
2//791	0.2528445006321112%	155,160,361
4//790	0.5063291139240507%	185,329
214//790	27.088607594936708%	155,289,381
2//789	0.2534854245880862%	333,361,329
570//789	72.24334600760456%	320,267,381
6//789	0.7604562737642585%	233,361,329
213//788	27.03045685279188%	155,371,381
357//788	45.30456852791878%	320,361,113
357//787	45.362134688691235%	320,361,392
2//786	0.2544529262086514%	299,361
1//786	0.1272264631043257%	155,361,205
570//785	72.61146496815287%	320,282,381
213//785	27.133757961783438%	114,381,329
214//785	27.261146496815286%	155,283,381
213//785	27.133757961783438%	179,381,329
213//785	27.133757961783438%	194,381,329
3//784	0.3826530612244898%	242,361
222//784	28.316326530612244%	356,381,329
357//784	45.535714285714285%	320,361,369
213//782	27.237851662404093%	310,381
2//782	0.2557544757033248%	155,289,329
1//781	0.12804097311139565%	88,155
358//781	45.83866837387964%	320,361,380
358//781	45.83866837387964%	320,267,329
214//780	27.435897435897434%	222,381,329
569//780	72.94871794871794%	320,327,381
570//780	73.07692307692308%	320,336,381
571//780	73.2051282051282%	320,341,381
1//780	0.1282051282051282%	155,371,329
2//779	0.25673940949935814%	91,361
4//779	0.5134788189987163%	216,361
357//779	45.82798459563543%	320,361,117
2//779	0.25673940949935814%	155,361,267
213//778	27.37789203084833%	190,381
213//778	27.37789203084833%	238,361,381
2//777	0.2574002574002574%	155,283,329
358//777	46.074646074646076%	320,282,329
3//777	0.3861003861003861%	298,361,329
358//776	46.134020618556704%	71,320
2//775	0.25806451612903225%	155,361,282
1//774	0.12919896640826872%	310,329
213//774	27.51937984496124%	156,381,329
357//774	46.12403100775194%	320,361,351
357//773	46.183699870633895%	320,361,365
216//773	27.943078913324708%	357,361,381
357//773	46.183699870633895%	320,361,110
1//772	0.12953367875647667%	313,361
357//772	46.24352331606217%	320,327,329
359//772	46.50259067357513%	320,341,329
568//772	73.57512953367876%	320,381,329
358//772	46.373056994818654%	320,336,329
214//771	27.756160830090792%	155,160,381
1//770	0.12987012987012986%	190,329
2//770	0.2597402597402597%	44,361
357//770	46.36363636363637%	243,320
1//770	0.12987012987012986%	238,361,329
3//770	0.38961038961038963%	155,361,341
212//770	27.532467532467532%	155,361,381
214//769	27.828348504551364%	333,381,329
218//769	28.34850455136541%	233,381,329
213//768	27.734375%	318,361,381
569//768	74.08854166666667%	320,381,113
569//767	74.1851368970013%	320,381,392
213//767	27.770534550195567%	281,361,381
214//766	27.93733681462141%	299,381
213//766	27.806788511749346%	155,205,381
357//765	46.666666666666664%	133,320
3//765	0.39215686274509803%	207,155
4//765	0.5228758169934641%	357,361,329
215//764	28.141361256544503%	242,381
569//764	74.47643979057591%	320,381,369
3//763	0.3931847968545216%	252,155
2//763	0.2621231979030144%	155,160,329
0//762	0.0%	155,361,329
570//761	74.90144546649145%	320,381,380
1//760	0.13157894736842105%	318,361,329
215//760	28.289473684210527%	1,361,381
357//760	46.973684210526315%	320,329,113
357//759	47.03557312252964%	331,320
214//759	28.194993412384715%	91,381
1//759	0.13175230566534915%	281,361,329
569//759	74.96706192358366%	320,381,117
357//759	47.03557312252964%	320,329,392
214//759	28.194993412384715%	155,267,381
2//758	0.2638522427440633%	299,329
1//758	0.13192612137203166%	155,361,113
1//757	0.13210039630118892%	155,361,392
3//756	0.3968253968253968%	242,329
357//756	47.22222222222222%	320,329,369
213//756	28.174603174603174%	165,361,381
214//755	28.344370860927153%	312,361,381
214//755	28.344370860927153%	155,282,381
1//754	0.13262599469496023%	155,361,369
569//754	75.46419098143237%	320,381,351
569//753	75.56440903054448%	320,381,365
358//753	47.54316069057105%	320,329,380
569//753	75.56440903054448%	320,381,110
213//752	28.324468085106382%	313,381
3//752	0.39893617021276595%	1,361,329
3//751	0.3994673768308921%	263,155
2//751	0.2663115845539281%	91,329
4//751	0.5326231691078562%	216,329
2//751	0.2663115845539281%	155,361,380
2//751	0.2663115845539281%	155,267,329
357//751	47.53661784287617%	320,329,117
1//750	0.13333333333333333%	50,361
214//750	28.533333333333335%	44,381
215//750	28.666666666666668%	155,341,381
213//750	28.4%	238,381,329
213//749	28.437917222963954%	225,361,381
1//749	0.13351134846461948%	155,361,117
357//748	47.72727272727273%	346,320
1//748	0.13368983957219252%	165,361,329
361//747	48.32663989290495%	247,320
2//747	0.2677376171352075%	312,361,329
2//747	0.2677376171352075%	155,282,329
2//746	0.2680965147453083%	71,155
213//746	28.552278820375335%	157,381
357//746	47.85522788203753%	320,329,351
2//746	0.2680965147453083%	155,361,319
3//745	0.40268456375838924%	203,361
357//745	47.919463087248324%	320,329,110
216//745	28.993288590604028%	357,381,329
357//745	47.919463087248324%	320,329,365
1//744	0.13440860215053763%	155,361,351
215//744	28.897849462365592%	158,361,381
1//743	0.13458950201884254%	155,361,365
1//743	0.13458950201884254%	155,361,110
3//742	0.40431266846361186%	155,341,329
212//742	28.571428571428573%	155,381,329
569//742	76.68463611859838%	320,381,259
1//741	0.1349527665317139%	225,361,329
213//740	28.783783783783782%	318,381,329
213//739	28.82273342354533%	281,381,329
213//738	28.86178861788618%	155,381,113
213//737	28.900949796472183%	155,381,392
3//736	0.4076086956521739%	158,361,329
1//735	0.1360544217687075%	133,155
2//735	0.272108843537415%	234,361
213//734	29.019073569482288%	155,381,369
357//734	48.63760217983651%	320,329,259
357//733	48.70395634379263%	217,320
213//733	29.058663028649384%	150,361,381
1//732	0.1366120218579235%	260,361
4//732	0.546448087431694%	126,155
215//732	29.371584699453553%	1,381,329
213//731	29.138166894664842%	224,361,381
214//731	29.2749658002736%	155,381,380
213//730	29.17808219178082%	50,381
1//730	0.136986301369863%	155,329,113
1//729	0.13717421124828533%	331,155
213//729	29.218106995884774%	13,361,381
1//729	0.13717421124828533%	155,329,392
213//729	29.218106995884774%	155,381,117
213//728	29.25824175824176%	165,381,329
214//727	29.436038514442917%	312,381,329
213//727	29.298486932599726%	287,361,381
1//726	0.13774104683195593%	155,329,369
214//726	29.47658402203857%	155,381,319
1//725	0.13793103448275862%	265,361
357//725	49.241379310344826%	179,320
215//725	29.655172413793103%	203,381
357//725	49.241379310344826%	114,320
357//725	49.241379310344826%	194,320
366//724	50.552486187845304%	356,320
2//724	0.27624309392265195%	230,361
213//724	29.41988950276243%	155,381,351
2//723	0.2766251728907331%	155,329,380
1//723	0.13831258644536654%	224,361,329
213//723	29.46058091286307%	155,381,365
213//723	29.46058091286307%	155,381,110
2//722	0.2770083102493075%	152,361
1//722	0.13850415512465375%	50,329
213//721	29.542302357836338%	225,381,329
1//721	0.13869625520110956%	13,361,329
1//721	0.13869625520110956%	155,329,117
358//720	49.72222222222222%	222,320
2//719	0.27816411682892905%	285,155
2//719	0.27816411682892905%	171,361,329
2//719	0.27816411682892905%	257,361,329
3//718	0.4178272980501393%	274,155
1//718	0.1392757660167131%	346,155
3//717	0.41841004184100417%	203,329
5//717	0.697350069735007%	247,155
215//716	30.027932960893853%	158,381,329
1//716	0.13966480446927373%	155,329,351
1//715	0.13986013986013987%	155,329,110
213//715	29.79020979020979%	41,361,381
213//715	29.79020979020979%	177,381,329
1//715	0.13986013986013987%	155,329,365
1//714	0.1400560224089636%	35,361
357//714	50.0%	156,320
213//712	29.915730337078653%	260,381
213//712	29.915730337078653%	155,381,259
2//710	0.28169014084507044%	254,361
213//710	30.0%	148,381,329
358//709	50.49365303244006%	320,333
2//707	0.2828854314002829%	234,329
1//707	0.14144271570014144%	41,361,329
213//705	30.21276595744681%	265,381
1//704	0.14204545454545456%	181,361
214//704	30.397727272727273%	230,381
1//704	0.14204545454545456%	155,329,259
213//703	30.298719772403985%	224,381,329
1//702	0.14245014245014245%	269,361
214//702	30.484330484330485%	152,381
213//701	30.385164051355208%	13,381,329
215//701	30.670470756062766%	23,361,381
359//697	51.506456241033%	320,298
1//697	0.14347202295552366%	265,329
2//696	0.28735632183908044%	87,361
2//696	0.28735632183908044%	230,329
214//696	30.74712643678161%	289,361,381
1//695	0.14388489208633093%	194,155
1//695	0.14388489208633093%	179,155
1//695	0.14388489208633093%	114,155
10//694	1.440922190201729%	356,155
213//694	30.69164265129683%	35,381
2//694	0.2881844380403458%	152,329
213//694	30.69164265129683%	371,361,381
3//693	0.4329004329004329%	23,361,329
